,id,object_name,address,chain,object_type,number,street
5775,17561,KIM C SNACK STAND,1206 S MAPLE AVE,False,Restaurant,24,S MAPLE AVE
5776,17562,"THE ORIGINAL MARIA'S ITALIAN KITCHEN, LLC.",11723 BARRINGTON CT,False,Restaurant,15,BARRINGTON CT
5777,17563,LA COCINITA,4367 W PICO BLVD,False,Restaurant,39,W PICO BLVD
5778,17564,CRAFT PIZZA N' CHICKEN,735 E 12TH ST # 406,False,Pizza,28,E 12TH ST
5779,17565,EL POLLO LOCO #3301,1833 S LA CIENEGA BLVD,True,Restaurant,31,S LA CIENEGA BLVD
5780,17566,DIVINIO,11714 BARRINGTON CT,False,Restaurant,32,BARRINGTON CT
5781,17567,GOLDEN RIBBON BAKE SHOP,2256 COLORADO BLVD,False,Restaurant,22,COLORADO BLVD
5782,17568,JIQUILISCO RESTAURANT,1403 W 11TH ST,True,Restaurant,21,W 11TH ST
5783,17569,#1 CAFE,2080 CENTURY PARK E STE 108,False,Restaurant,4,CENTURY PARK E 
5784,17570,TAQUERIA & BAKERY OAXACA,3774 S WESTERN AVE,True,Bakery,14,S WESTERN AVE
5785,17571,KENNEDY HALL,451 S ATLANTIC BLVD,False,Restaurant,210,S ATLANTIC BLVD
5786,17572,LITTLE TEMPLE,4515 SANTA MONICA BLVD,False,Restaurant,47,SANTA MONICA BLVD
5787,17573,LEMONADE,145 S BARRINGTON AVE,True,Restaurant,33,S BARRINGTON AVE
5788,17574,PURPLE EAST,11668 W PICO BLVD,False,Restaurant,45,W PICO BLVD
5789,17575,STARBUCKS COFFEE #5738,11155 SANTA MONICA BLVD,True,Cafe,28,SANTA MONICA BLVD
5790,17576,CARDIO MIX STEP AEROBICS,2809 S SAN PEDRO ST,False,Restaurant,28,S SAN PEDRO ST
5791,17577,ENZO'S PIZZERIA,10940 WEYBURN AVE,False,Restaurant,6,WEYBURN AVE
5792,17578,DONUT KING,2604 S VERMONT AVE # 104C,True,Fast Food,27,S VERMONT AVE
5793,17579,GINGERS DIVINE ICE CREAMS,12550 W WASHINGTON BLVD,False,Restaurant,18,W WASHINGTON BLVD
5794,17580,BONAVENTURE BREWING CO BAR,404 S FIGUEROA ST STE 418A,False,Bar,12,S FIGUEROA ST 
5795,17581,MAMA PETRAS BAKERY,105 W WASHINGTON BLVD,True,Bakery,10,W WASHINGTON BLVD
5796,17582,NAE GO HYANG RESTAURANT,3516 W 8TH ST # #   A,True,Restaurant,46,W 8TH ST
5797,17583,HWANG HAE DOE,1100 S SAN PEDRO ST # N4,False,Restaurant,40,S SAN PEDRO ST
5798,17584,CLOVER JUICE,342 S LA BREA AVE,False,Restaurant,12,S LA BREA AVE
5799,17585,WINSOME,1115 W SUNSET BLVD,False,Restaurant,98,W SUNSET BLVD
5800,17586,MARICOS PUERTO ESCONDIDO,3740 E WHITTIER BLVD,False,Restaurant,208,E WHITTIER BLVD
5801,17587,EBISU,356 E 2ND ST,False,Restaurant,85,E 2ND ST
5802,17588,LE POUR HAUS,1820 INDUSTRIAL ST # #101,False,Restaurant,31,INDUSTRIAL ST
5803,17589,PIZZA MAN,1578 COLORADO BLVD # 5,True,Pizza,23,COLORADO BLVD
5804,17590,THE CORNER PLACE,2817 W JAMES M WOOD BLVD,False,Restaurant,154,W JAMES M WOOD BLVD
5805,17591,OCEAN PACIFIC RESTAURANT,859 N BROADWAY,True,Restaurant,19,N BROADWAY
5806,17592,MCDONALD'S #24834,1311 W WASHINGTON BLVD,True,Restaurant,64,W WASHINGTON BLVD
5807,17593,EAGLE ROCK JUICE CO,1565 COLORADO BLVD # #B,True,Restaurant,19,COLORADO BLVD
5808,17594,MANA CAFE,1220 S MAPLE ST # 100,False,Restaurant,6,S MAPLE ST
5809,17595,KENTUCKY FRIED CHICKEN,1244 S LA BREA AVE,True,Fast Food,39,S LA BREA AVE
5810,17596,GENTLEMANS BUTCHER & DELICAT,10002 NATIONAL BLVD,True,Restaurant,21,NATIONAL BLVD
5811,17597,BASKIN ROBBINS,1954 W SLAUSON AVE,True,Restaurant,13,W SLAUSON AVE
5812,17598,RICKY'S COMIDA MEXICANA,2604 S SAN PEDRO ST,False,Restaurant,13,S SAN PEDRO ST
5813,17599,EL NORTENO-PANADERIA RESTAUR,2601 S SAN PEDRO ST,False,Restaurant,12,S SAN PEDRO ST
5814,17600,MOCA CITY,4221 WILSHIRE BLVD STE 190,False,Restaurant,27,WILSHIRE BLVD 
5815,17601,LA BAMBA RESTAURANT,4281 BEVERLY BLVD,True,Restaurant,23,BEVERLY BLVD
5816,17602,LE PETITE,4055 WILSHIRE BLVD STE #100A,False,Restaurant,29,WILSHIRE BLVD 
5817,17603,EDUARDOS BORDER GRILL,1830 WESTWOOD BLVD,False,Restaurant,6,WESTWOOD BLVD
5818,17604,SANGAK CAFE,8702 W PICO BLVD,False,Restaurant,29,W PICO BLVD
5819,17605,ROSITA'S BAKERY,1051 W WASHINGTON BLVD STE I,True,Bakery,8,W WASHINGTON BLVD 
5820,17606,RASPADOS NAYARIT,3426 N BROADWAY,False,Restaurant,21,N BROADWAY
5821,17607,SSAM BAB HOUSE,928 S WESTERN AVE # 123,False,Restaurant,25,S WESTERN AVE
5822,17608,MALS COCKTAIL,2331 S HILL ST,False,Restaurant,46,S HILL ST
5823,17609,GALLARDO'S TACO,1501 FIRESTONE BLVD,False,Fast Food,21,FIRESTONE BLVD
5824,17610,NEW BUILDING STONES,4506 W PICO BLVD,False,Restaurant,28,W PICO BLVD
5825,17611,EL POLLO GRANDE,1051 W WASHINGTON BLVD #G,False,Restaurant,11,W WASHINGTON BLVD
5826,17612,KFC,2801 W OLYMPIC BLVD,True,Fast Food,101,W OLYMPIC BLVD
5827,17613,SOUPLANTATION,2921 LOS FELIZ BLVD,True,Restaurant,219,LOS FELIZ BLVD
5828,17614,DELICIAS ADELA RESTAURANT,2400 W 7TH ST UNIT 101,True,Restaurant,31,W 7TH ST 
5829,17615,LA SOLEDAD,2400 W 7TH ST # 107,False,Restaurant,26,W 7TH ST
5830,17616,THE EDISON,108 W 2ND ST APT #101,False,Restaurant,165,W 2ND ST APT
5831,17617,KORA BAR,331 E FLORENCE AVE,False,Bar,27,E FLORENCE AVE
5832,17618,GUSTO,8022 3RD ST,True,Restaurant,68,3RD ST
5833,17619,HANA BOWL,7217 MELROSE AVE,False,Restaurant,25,MELROSE AVE
5834,17620,EL ASADOR,1225 W VENICE BLVD,False,Restaurant,148,W VENICE BLVD
5835,17621,CANCUN RESTAURANT,5219 E BEVERLY BLVD,True,Restaurant,47,E BEVERLY BLVD
5836,17622,BURRITO PLACE,5587 N HUNTINGTON DR,False,Restaurant,5,N HUNTINGTON DR
5837,17623,CHINESE FOOD BOWL,524 E WASHINGTON BLVD,True,Restaurant,36,E WASHINGTON BLVD
5838,17624,PHAROH KARAOKE LOUNGE,3680 WILSHIRE BLVD STE B02,False,Restaurant,162,WILSHIRE BLVD 
5839,17625,MEMO'S PLACE,5953 E WHITTIER BLVD,False,Restaurant,25,E WHITTIER BLVD
5840,17626,BIG FATPITA CENTURY,10250 STA MON BLVD STE FC4,False,Restaurant,41,STA MON BLVD 
5841,17627,KING OF NEW YORK,301 S WESTERN AVE STE #104,False,Restaurant,12,S WESTERN AVE 
5842,17628,EJ'S BITES,949 S FIGUEROA ST,False,Restaurant,34,S FIGUEROA ST
5843,17629,PENTHOUSE LOUNGE,1347 S ATLANTIC BLVD,False,Restaurant,81,S ATLANTIC BLVD
5844,17630,YUCA'S ON HOLLYWOOD,4666 HOLLYWOOD BLVD,False,Restaurant,49,HOLLYWOOD BLVD
5845,17631,MAMA'S ORIGINAL PIZZA,3311 MOTOR AVE,False,Pizza,37,MOTOR AVE
5846,17632,STARBUCKS STORE #11233,523 W 6TH ST,True,Cafe,26,W 6TH ST
5847,17633,MOON JUICE,2839 W SUNSET BLVD,True,Restaurant,17,W SUNSET BLVD
5848,17634,SUBWAY,6081 CENTER DR STE #206,True,Fast Food,4,CENTER DR 
5849,17635,LOYOLA LAW SCHOOL CAFETERIA,919 ALBANY ST,False,Restaurant,144,ALBANY ST
5850,17636,THE PLAZA PANTRY,11980 SAN VICENTE BLVD STE 107,True,Restaurant,25,SAN VICENTE BLVD 
5851,17637,SUBWAY,2805 S FIGUEROA ST,True,Fast Food,6,S FIGUEROA ST
5852,17638,STARBUCKS #24871,401 W 5TH ST,True,Cafe,11,W 5TH ST
5853,17639,TEMPTATION,739 1/2 S WESTERN AVE,False,Restaurant,1,1/2 S WESTERN AVE
5854,17640,LITTERATI CAFE,12081 WILSHIRE BLVD,False,Restaurant,42,WILSHIRE BLVD
5855,17641,"HACOR, INC.",8506 OSAGE AVE,False,Restaurant,70,OSAGE AVE
5856,17642,OCEAN SEAFOOD RESTAURANT,750 N HILL ST STE A,True,Restaurant,216,N HILL ST 
5857,17643,CUP BOB,4003 WILSHIRE BLVD # I,False,Restaurant,38,WILSHIRE BLVD
5858,17644,PALM TREE LA,3240 W WILSHIRE BLVD # #401,True,Restaurant,189,W WILSHIRE BLVD
5859,17645,EAGLE LA,4219 SANTA MONICA BLVD,False,Restaurant,23,SANTA MONICA BLVD
5860,17646,SUBWAY SANDWICHES,10597 W PICO BLVD,True,Fast Food,17,W PICO BLVD
5861,17647,KUISHIMBO,4001 WILSHIRE BLVD STE #E,False,Restaurant,21,WILSHIRE BLVD 
5862,17648,FRESH BROTHERS,11740 SAN VICENTE BLVD STE 101,True,Restaurant,11,SAN VICENTE BLVD 
5863,17649,MUSE ON 8TH,759 S LA BREA AVE,False,Restaurant,37,S LA BREA AVE
5864,17650,VEGAN HOUSE ON SUNSET,2701 W SUNSET BLVD,True,Restaurant,38,W SUNSET BLVD
5865,17651,WETZELS PRETZELS,10800 W PICO BLVD STE 380,True,Restaurant,25,W PICO BLVD 
5866,17652,SECOND FLOOR BAR,538 S FLOWER ST,False,Bar,17,S FLOWER ST
5867,17653,CHAYA DOWNTOWN BAR,525 S FLOWER ST,False,Bar,25,S FLOWER ST
5868,17654,CA VA CA VA,5959 W CENTURY BLVD STE 122,False,Restaurant,41,W CENTURY BLVD 
5869,17655,AMMO,6909 MELROSE AVE,False,Restaurant,18,MELROSE AVE
5870,17656,MEAN GREENS,700 N FAIRFAX AVE # B,False,Restaurant,5,N FAIRFAX AVE
5871,17657,THIRD FLOOR BAR,538 S FLOWER ST,False,Bar,35,S FLOWER ST
5872,17658,HINOKI & THE BIRD,10 W CENTURY DR,False,Restaurant,78,W CENTURY DR
5873,17659,JACK IN THE BOX # 3345,5201 WILSHIRE BLVD,True,Restaurant,24,WILSHIRE BLVD
5874,17660,SALT & STRAW,240 LARCHMONT AVE,True,Restaurant,29,LARCHMONT AVE
5875,17661,FIRST FLOOR BAR,538 S FLOWER ST,False,Bar,19,S FLOWER ST
5876,17662,TRAY WASHING ROOM,505 S FLOWER ST,False,Restaurant,17,S FLOWER ST
5877,17663,SUPERIOR GROCERS #113,3600 E CESAR E CHAVEZ AVE,True,Restaurant,3,E CESAR E CHAVEZ AVE
5878,17664,YOGURTLAND,10250 SANTA MONICA BLVD STE 1260,True,Restaurant,21,SANTA MONICA BLVD 
5879,17665,LA MEXICANA BAKERY,3626 E CESAR E CHAVEZ AVE,True,Bakery,15,E CESAR E CHAVEZ AVE
5880,17666,STARBUCKS COFFEE #5284,505 S FLOWER ST # B13,True,Cafe,2,S FLOWER ST
5881,17667,LA FIRST ST. TAQUERIA,1843 1/2 E 1ST ST,False,Restaurant,23,1/2 E 1ST ST
5882,17668,I LOVE BOBA,534 S WESTERN AVE,True,Restaurant,34,S WESTERN AVE
5883,17669,BREW YOU COFFEE,808 S WESTERN AVE # 131,False,Cafe,43,S WESTERN AVE
5884,17670,STARBUCKS COFFEE #21800,5857 S CENTRAL AVE,True,Cafe,3,S CENTRAL AVE
5885,17671,HAPPY RICE CAKE HOUSE,855 S WESTERN AVE,True,Restaurant,13,S WESTERN AVE
5886,17672,TOM N TOMS-COFFEE,3974 W WILSHIRE BLVD # 101,True,Cafe,78,W WILSHIRE BLVD
5887,17673,LA PRESS,824 S LA BREA AVE,False,Restaurant,24,S LA BREA AVE
5888,17674,SOUPLANTATION # 19,11911 SAN VICENTE BLVD STE #116,True,Restaurant,218,SAN VICENTE BLVD 
5889,17675,THAI BEAM CUISINE,4854 HUNTINGTON DR S,False,Restaurant,15,HUNTINGTON DR S
5890,17676,EAGLEROCK GREEN DRAGON,1733 COLORADO BLVD,True,Restaurant,40,COLORADO BLVD
5891,17677,TOUS LES JOURS,2736 W OLYMPIC BLVD,True,Restaurant,9,W OLYMPIC BLVD
5892,17678,MESON,459 N WESTERN AVE,False,Restaurant,13,N WESTERN AVE
5893,17679,BULAN THAI,7168 MELROSE AVE,False,Restaurant,13,MELROSE AVE
5894,17680,FATBURGER,10955 KINROSS AVE,True,Fast Food,18,KINROSS AVE
5895,17681,TIM S KITCHEN,3125 W JEFFERSON BLVD,False,Restaurant,83,W JEFFERSON BLVD
5896,17682,SALAD GOT SOUP,2049 CENTURY PARK E STE ROL14,False,Restaurant,14,CENTURY PARK E 
5897,17683,HBO CAFE,4650 W SUNSET BLVD,False,Restaurant,156,W SUNSET BLVD
5898,17684,SAMSIKINE RESTAURANT,1515 S MAPLE AVE STE 1&2,True,Restaurant,34,S MAPLE AVE 
5899,17685,HEALING COFFEE ROASTERS,5007 W PICO BLVD,True,Cafe,11,W PICO BLVD
5900,17686,SAN HING,11136 PALMS BLVD,False,Restaurant,25,PALMS BLVD
5901,17687,USA GASOLINE,600 E ROSECRANS AVE,False,Restaurant,27,E ROSECRANS AVE
5902,17688,TACOS YURIS #2,5165 E WHITTIER BLVD # 105,False,Fast Food,17,E WHITTIER BLVD
5903,17689,YONG KANG EXPRESS,2604 S VERMONT AVE #D,False,Fast Food,18,S VERMONT AVE
5904,17690,MATEO'S ICE CREAM&FRUIT BARS,4234 W PICO BLVD,False,Bar,23,W PICO BLVD
5905,17691,THE COFFEE BEAN & TEA LEAF,1500 WESTWOOD BLVD,True,Cafe,48,WESTWOOD BLVD
5906,17692,THE COFFEE LOKO,3810 W PICO BLVD,False,Cafe,19,W PICO BLVD
5907,17693,SHU,2932 1/2 N BEVERLY GLEN CIR,False,Restaurant,140,1/2 N BEVERLY GLEN CIR
5908,17694,NEW PANDA BUFFET,5120 RODEO RD,False,Restaurant,218,RODEO RD
5909,17695,POPEYES CHICKEN,3268 W SLAUSON AVE,True,Restaurant,44,W SLAUSON AVE
5910,17696,DARLING DONUTS,5431 VENICE BLVD,False,Fast Food,25,VENICE BLVD
5911,17697,FABROCINI'S,2960 N BEVERLY GLEN CIR,True,Restaurant,80,N BEVERLY GLEN CIR
5912,17698,SIMON FOOD,923 FOREST AVE,True,Restaurant,18,FOREST AVE
5913,17699,MAD MEN DELI,5301 VENICE BLVD,True,Restaurant,10,VENICE BLVD
5914,17700,EL BRONCO TAQUERIA,5427 W VENICE BLVD,False,Restaurant,44,W VENICE BLVD
5915,17701,M&M GAS STATION & MINI MART,343 W GAGE AVE,False,Restaurant,29,W GAGE AVE
5916,17702,WOODCAT COFFEE BAR,1532 W SUNSET BLVD,False,Cafe,29,W SUNSET BLVD
5917,17703,JINSOL GUKBAP,4253 W 3RD ST,False,Restaurant,14,W 3RD ST
5918,17704,ROC,2049 SAWTELLE BLVD,True,Restaurant,9,SAWTELLE BLVD
5919,17705,PHILLIPS BAR-B-QUE,2619 CRENSHAW BLVD,False,Bar,13,CRENSHAW BLVD
5920,17706,TAQUERIA VISTA HERMOSA,3655 S GRAND AVE STE C5,False,Restaurant,7,S GRAND AVE 
5921,17707,L.A. JUICE,8360 MELROSE AVE,False,Restaurant,7,MELROSE AVE
5922,17708,GELSON'S MARKET #394,10250 SANTA MONICA BLVD,False,Restaurant,15,SANTA MONICA BLVD
5923,17709,PAPA JOHN'S PIZZA,11841 WILSHIRE BLVD,True,Pizza,7,WILSHIRE BLVD
5924,17710,"NG,PEEK HOH",3514 W 3RD ST,False,Restaurant,29,W 3RD ST
5925,17711,SUBWAY 2530,5001 WILSHIRE BLVD STE 109,True,Fast Food,15,WILSHIRE BLVD 
5926,17712,STARBUCKS #28131,359 S LA BREA AVE,True,Cafe,80,S LA BREA AVE
5927,17713,FREDS 62,4655 1/2 RUSSELL AVE,True,Restaurant,22,1/2 RUSSELL AVE
5928,17714,FAMILY INTERNATIONAL CUISINE,241 W ADAMS BLVD,False,Restaurant,12,W ADAMS BLVD
5929,17715,THE HEALTH WINNER,404 S FIGUEROA ST STE #401A,True,Restaurant,26,S FIGUEROA ST 
5930,17716,SOLEIL,1386 WESTWOOD BLVD,False,Restaurant,34,WESTWOOD BLVD
5931,17717,HAMBURGER DAN,3764 S NORMANDIE AVE,False,Fast Food,27,S NORMANDIE AVE
5932,17718,REAL FOOD DAILY,414 N LA CIENEGA BLVD,True,Restaurant,142,N LA CIENEGA BLVD
5933,17719,CARTHAY CAFE,6310 SAN VICENTE BLVD STE 106,True,Restaurant,48,SAN VICENTE BLVD 
5934,17720,BEELMAN'S PUB,600 S SPRING ST,True,Restaurant,39,S SPRING ST
5935,17721,BERKSHIRE TAVERN,11363 SANTA MONICA BLVD,False,Restaurant,72,SANTA MONICA BLVD
5936,17722,STARBUCKS COFFEE #22881,12746 W JEFFERSON BLVD,True,Cafe,7,W JEFFERSON BLVD
5937,17723,THE FLAME BROILER,2526 S FIGUEROA ST,True,Restaurant,35,S FIGUEROA ST
5938,17724,LOT 1 CAFE,1533 W SUNSET BLVD,False,Restaurant,1,W SUNSET BLVD
5939,17725,STARBUCKS COFFEE #507,206 N LARCHMONT BLVD,True,Cafe,29,N LARCHMONT BLVD
5940,17726,THE BLVD CAFE & BAR,2631 WHITTIER BLVD,False,Bar,18,WHITTIER BLVD
5941,17727,CHINATOWN EXPRESS,1411 ECHO PARK AVE #101,True,Fast Food,7,ECHO PARK AVE
5942,17728,HUNAN CAFE,7986 W SUNSET BLVD,False,Restaurant,28,W SUNSET BLVD
5943,17729,WINCHELL'S DONUTS FRANCHISE,1404 W IMPERIAL HWY,False,Fast Food,15,W IMPERIAL HWY
5944,17730,PEET'S COFFEE AND TEA,124 N LARCHMONT BLVD,True,Cafe,19,N LARCHMONT BLVD
5945,17731,KRISPY KREME DOUGHNUTS,4034 S CRENSHAW BLVD,False,Restaurant,42,S CRENSHAW BLVD
5946,17732,CHINATOWN EXPRESS,1320 N VINE ST,True,Fast Food,32,N VINE ST
5947,17733,SUBWAY #60536,3113 4TH ST,True,Fast Food,49,4TH ST
5948,17734,TEN YO ENTERPRISE INC,727 N BROADWAY STE 136,False,Restaurant,34,N BROADWAY 
5949,17735,LAURAS POOL&BILLARD PARLOR,2900 N MAIN ST,False,Restaurant,39,N MAIN ST
5950,17736,TAQUERIA EL JALAPENO,4165 BEVERLY BLVD STE K,False,Restaurant,8,BEVERLY BLVD 
5951,17737,SUPER KING MARKET-BAKERY,2716 N SAN FERNANDO RD,True,Bakery,11,N SAN FERNANDO RD
5952,17738,"MAST BROTHERS, INC.",816 S SANTA FE AVE,False,Restaurant,15,S SANTA FE AVE
5953,17739,CHINA EXPRESS,1030 W MLK BLVD # 10,True,Fast Food,22,W MLK BLVD
5954,17740,RESTAURANT 2117/CREPES TO GO,2117 SAWTELLE BLVD,True,Restaurant,48,SAWTELLE BLVD
5955,17741,JUICE SERVED HERE,10250 SANTA MONICA BLVD # FC-10,True,Restaurant,26,SANTA MONICA BLVD
5956,17742,EVANS FOOD SERVICES INC,717 N FIGUEROA ST,True,Restaurant,205,N FIGUEROA ST
5957,17743,WETZEL'S PRETZELS,2700 COLORADO BLVD 9002,True,Restaurant,15,COLORADO BLVD 9002
5958,17744,BOB'S FREEZE,5144 E BEVERLY BLVD,False,Restaurant,4,E BEVERLY BLVD
5959,17745,THE BIGFOOT LODGE WEST,10939 VENICE BLVD,False,Restaurant,76,VENICE BLVD
5960,17746,PASEO SAN MIGUEL,1560 W MARTIN LUTHER KING JR. BLVD,False,Restaurant,47,W MARTIN LUTHER KING JR. BLVD
5961,17747,HOLLYWOOD ROCK CAFE,6511 HOLLYWOOD BLVD,True,Restaurant,18,HOLLYWOOD BLVD
5962,17748,CHINA FOOD SERVICES,316 E PICO BLVD STE B,True,Restaurant,143,E PICO BLVD 
5963,17749,NECCO,1929 WESTWOOD BLVD,False,Restaurant,41,WESTWOOD BLVD
5964,17750,VEGAN HOUSE,1717 N WILCOX AVE,True,Restaurant,28,N WILCOX AVE
5965,17751,DREAMS,1717 SILVERLAKE BLVD,False,Restaurant,228,SILVERLAKE BLVD
5966,17752,BOLLYWOOD BITES,1051 GAYLEY AVE,False,Restaurant,35,GAYLEY AVE
5967,17753,DAVE'S GRILL,646 S MAIN ST,False,Restaurant,5,S MAIN ST
5968,17754,LAS CHAMPAS 12,4509 WHITTIER BLVD,True,Restaurant,176,WHITTIER BLVD
5969,17755,MR ANGELOS PIZZA,3961 S WESTERN AVE,False,Pizza,23,S WESTERN AVE
5970,17756,TAM'S #2 BURGERS,4301 S FIGUEROA ST,False,Fast Food,38,S FIGUEROA ST
5971,17757,BEL AIR FOODS (MARKET),2323 ROSCOMARE RD,True,Restaurant,4,ROSCOMARE RD
5972,17758,POPEYES CHICKEN,3995 S WESTERN AVE,True,Restaurant,34,S WESTERN AVE
5973,17759,CUP O' JOY,3016 S FIGUEROA ST,False,Restaurant,4,S FIGUEROA ST
5974,17760,SUBWAY #5869,11819 WILSHIRE BLVD,True,Fast Food,35,WILSHIRE BLVD
5975,17761,PEET'S COFFEE & TEA,1854 WESTWOOD BLVD,True,Cafe,24,WESTWOOD BLVD
5976,17762,KENTUCKY FRIED CHICKEN #111,1550 S LA CIENEGA BLVD,True,Fast Food,26,S LA CIENEGA BLVD
5977,17763,LUCKY DELI,706 N BROADWAY WAY,True,Restaurant,20,N BROADWAY WAY
5978,17764,LAXINDOUHUA,3959 WILSHIRE BLVD # B5,False,Restaurant,13,WILSHIRE BLVD
5979,17765,K-ROLL,3500 W 6TH ST # 228,False,Restaurant,20,W 6TH ST
5980,17766,CLIMEX PIZZA,1075 N WESTERN AVE # 105,False,Pizza,27,N WESTERN AVE
5981,17767,VENICE BAKERY,10943 VENICE BLVD,True,Bakery,15,VENICE BLVD
5982,17768,PIZZA MOON,2619 S WESTERN AVE,False,Pizza,13,S WESTERN AVE
5983,17769,CROCKER CAFE,921 CROCKER ST # C-21,True,Restaurant,5,CROCKER ST
5984,17770,FATBURGER,12005 WILSHIRE BLVD,True,Fast Food,43,WILSHIRE BLVD
5985,17771,BURGER KING #2547,1011 N WESTERN AVE,True,Fast Food,87,N WESTERN AVE
5986,17772,HIGHLAND THEATRE,5604 N FIGUEROA ST,False,Restaurant,9,N FIGUEROA ST
5987,17773,THE APPLE PAN,10801 W PICO BLVD,False,Restaurant,17,W PICO BLVD
5988,17774,CHURCH'S FRIED CHICEKN #147,1811 W JEFFERSON BLVD,False,Restaurant,5,W JEFFERSON BLVD
5989,17775,LA BREA BAKERY,100 WORLD WAY,True,Bakery,26,WORLD WAY
5990,17776,SANZAB,7363 W SUNSET BLVD,False,Restaurant,1,W SUNSET BLVD
5991,17777,TROPICANA JUICE BAR & DELI,5202 MONTE VISTA ST,True,Bar,29,MONTE VISTA ST
5992,17778,YOSHINOYA BEEF BOWL,2850 CRENSHAW BLVD # #C,True,Restaurant,40,CRENSHAW BLVD
5993,17779,VILLAGE INN RESTAURANT,3710 W MLK BLVD STE #121,True,Restaurant,3,W MLK BLVD 
5994,17780,LOS POBLANOS RESTAURANTE,1433 W JEFFERSON BLVD,True,Restaurant,16,W JEFFERSON BLVD
5995,17781,ORIGIN CAFE,8532 PICO BLVD,False,Restaurant,23,PICO BLVD
5996,17782,TORN BASIL,100 WORLD WAY,False,Restaurant,5,WORLD WAY
5997,17783,VIEN CAFE,6118 W PICO BLVD,False,Restaurant,39,W PICO BLVD
5998,17784,HEARTY DELI,1618 CORINTH AVE,True,Restaurant,1,CORINTH AVE
5999,17785,COFFEE COMMISSARY,6087 W SUNSET BLVD,True,Cafe,29,W SUNSET BLVD
6000,17786,PINKBERRY #78,100 WORLD WAY,True,Restaurant,3,WORLD WAY
6001,17787,KRISPY KRUNCHY CHICKEN,4448 W SLAUSON AVE,True,Restaurant,24,W SLAUSON AVE
6002,17788,STARBUCKS #24851,2720 N GRIFFITH PARK BLVD,True,Cafe,43,N GRIFFITH PARK BLVD
6003,17789,TIERRA MIA COFFEE COMPANY,1202 N ALVARADO ST #A,True,Cafe,46,N ALVARADO ST
6004,17790,BONNIE B BAKERY,4442 W SLAUSON AVE,True,Bakery,13,W SLAUSON AVE
6005,17791,EL GOLAZO RESTAURANT,245 W MARTIN LUTHER KING JR BLVD,True,Restaurant,14,W MARTIN LUTHER KING JR BLVD
6006,17792,GLADSTONE'S LAX,300 WORLD WAY,False,Restaurant,74,WORLD WAY
6007,17793,TAJ INDIA PALACE,8320 LINCOLN BLVD # 105,True,Restaurant,41,LINCOLN BLVD
6008,17794,NO. 1 NOODLE HOUSE,5161 POMONA BLVD STE 103,False,Restaurant,2,POMONA BLVD 
6009,17795,CLEMEN'S RESTAURANT,3551 S WESTERN AVE,True,Restaurant,22,S WESTERN AVE
6010,17796,YOSHINOYA #1249,4846 W PICO BLVD,True,Restaurant,42,W PICO BLVD
6011,17797,TOSHI SUSHI,359 E 1ST ST,False,Restaurant,16,E 1ST ST
6012,17798,MR BOBA,3805 W 6TH ST,True,Restaurant,44,W 6TH ST
6013,17799,FROLIC ROOM,6245 HOLLYWOOD BLVD,False,Restaurant,20,HOLLYWOOD BLVD
6014,17800,DELICIOUS ARTS,10581 1/2 PICO BLVD,True,Restaurant,8,1/2 PICO BLVD
6015,17801,DOG HAUS,3335 S FIGUEROA ST #D,False,Restaurant,105,S FIGUEROA ST
6016,17802,KOGI KING,1145 S WESTERN AVE,False,Restaurant,74,S WESTERN AVE
6017,17803,MEXICANO,3650 W MARTIN LUTHER KING BLVD # 127,False,Restaurant,69,W MARTIN LUTHER KING BLVD
6018,17804,SPECIALTY'S CAFE & BAKERY,2121 AVE OF STARS STE #100,True,Bakery,206,AVE OF STARS 
6019,17805,STARBUCKS #5244,8817 S SEPULVEDA BLVD,True,Cafe,44,S SEPULVEDA BLVD
6020,17806,STARBUCKS COFFEE #14211,8844 S SEPULVEDA BLVD,True,Cafe,12,S SEPULVEDA BLVD
6021,17807,ZEN BAKERY (RETAIL),10988 W PICO BLVD,True,Bakery,19,W PICO BLVD
6022,17808,ZUMA KITCHEN,1942 WESTWOOD BLVD,False,Restaurant,98,WESTWOOD BLVD
6023,17809,ASIAN FUSION,1710 S ROBERTSON BLVD,False,Restaurant,1,S ROBERTSON BLVD
6024,17810,BOBA K-TOWN AND COFFEE,732 S VERMONT AVE,True,Cafe,20,S VERMONT AVE
6025,17811,CALIFORNIA SCIENCE CTR IMAX,700 STATE DR,False,Restaurant,20,STATE DR
6026,17812,ALLAN'S JUGOS,305 E 9TH ST # 131,False,Restaurant,12,E 9TH ST
6027,17813,URBAN SOCIAL HOUSE,5220 HOLLYWOOD BLVD,False,Restaurant,5,HOLLYWOOD BLVD
6028,17814,REGENT CHINA INNC,739 N MAIN ST,False,Restaurant,132,N MAIN ST
6029,17815,RED BEAN,3525 W 8TH ST # 101,False,Restaurant,33,W 8TH ST
6030,17816,MAGPIES SOFTSERVE,2660 GRIFFITH PARK BLVD,False,Restaurant,1,GRIFFITH PARK BLVD
6031,17817,LOEWS HOLLYWOOD HOTEL LB BAR,1755 N HIGHLAND AVE,False,Bar,45,N HIGHLAND AVE
6032,17818,VOA PATHWAYS TO HOME SHELTER,3804 BROADWAY PL,False,Restaurant,159,BROADWAY PL
6033,17819,TREE HOUSE LOUNGE,686 N SPRING ST # 202,False,Restaurant,49,N SPRING ST
